n_nodes,n_clusters,pure_nodes_number,eps,seed,method,matrix,error
1000,3,3,0.35,2,bootstrap_SPA,Theta,0.14274143368
1000,3,3,0.35,2,bootstrap_SPA,B,0.097102961668
1000,3,3,0.35,3,Geo_NMF,Theta,0.163796290485
1000,3,3,0.35,3,Geo_NMF,B,0.902922081987
1000,3,3,0.35,3,basic_SPA,Theta,0.210464453994
1000,3,3,0.35,3,basic_SPA,B,0.365433368169
1000,3,3,0.35,3,bootstrap_SPA,Theta,0.142500555808
1000,3,3,0.35,3,bootstrap_SPA,B,0.0787114020864
1000,3,3,0.35,4,Geo_NMF,Theta,0.236048869231
1000,3,3,0.35,4,Geo_NMF,B,0.907254441446
1000,3,3,0.35,4,basic_SPA,Theta,0.191539521075
1000,3,3,0.35,4,basic_SPA,B,0.259935226237
1000,3,3,0.35,4,bootstrap_SPA,Theta,0.156224609768
1000,3,3,0.35,4,bootstrap_SPA,B,0.114569622047
1000,3,3,0.35,5,Geo_NMF,Theta,0.15538578666
1000,3,3,0.35,5,Geo_NMF,B,0.905511150087
1000,3,3,0.35,5,basic_SPA,Theta,0.185479773669
1000,3,3,0.35,5,basic_SPA,B,0.260742244961
1000,3,3,0.35,5,bootstrap_SPA,Theta,0.1464295191
1000,3,3,0.35,5,bootstrap_SPA,B,0.12748834553
1000,3,3,0.35,6,Geo_NMF,Theta,0.205251761939
1000,3,3,0.35,6,Geo_NMF,B,0.908260272431
1000,3,3,0.35,6,basic_SPA,Theta,0.211519235012
1000,3,3,0.35,6,basic_SPA,B,0.323200824305
1000,3,3,0.35,6,bootstrap_SPA,Theta,0.160933509523
1000,3,3,0.35,6,bootstrap_SPA,B,0.105373026836
1000,3,3,0.35,7,Geo_NMF,Theta,0.152191598244
1000,3,3,0.35,7,Geo_NMF,B,0.898092214741
1000,3,3,0.35,7,basic_SPA,Theta,0.189653791633
1000,3,3,0.35,7,basic_SPA,B,0.310035023477
1000,3,3,0.35,7,bootstrap_SPA,Theta,0.134062896936
1000,3,3,0.35,7,bootstrap_SPA,B,0.088915682683
1000,3,3,0.35,8,Geo_NMF,Theta,0.176298860351
1000,3,3,0.35,8,Geo_NMF,B,0.904264626185
1000,3,3,0.35,8,basic_SPA,Theta,0.200675519416
1000,3,3,0.35,8,basic_SPA,B,0.338343424
1000,3,3,0.35,8,bootstrap_SPA,Theta,0.155724817864
1000,3,3,0.35,8,bootstrap_SPA,B,0.105228025489
1000,3,3,0.35,9,Geo_NMF,Theta,0.169714465576
1000,3,3,0.35,9,Geo_NMF,B,0.901980148016
1000,3,3,0.35,9,basic_SPA,Theta,0.198876648095
1000,3,3,0.35,9,basic_SPA,B,0.334726910891
1000,3,3,0.35,9,bootstrap_SPA,Theta,0.149711447727
1000,3,3,0.35,9,bootstrap_SPA,B,0.111582692534
1000,3,3,0.4,0,Geo_NMF,Theta,0.176860839503
1000,3,3,0.4,0,Geo_NMF,B,1.0156251265
1000,3,3,0.4,0,basic_SPA,Theta,0.241633178745
1000,3,3,0.4,0,basic_SPA,B,0.331338074758
1000,3,3,0.4,0,bootstrap_SPA,Theta,0.164358521658
1000,3,3,0.4,0,bootstrap_SPA,B,0.112415518744
1000,3,3,0.4,1,Geo_NMF,Theta,0.179754420519
1000,3,3,0.4,1,Geo_NMF,B,1.01174209938
1000,3,3,0.4,1,basic_SPA,Theta,0.214929193067
1000,3,3,0.4,1,basic_SPA,B,0.290364137054
1000,3,3,0.4,1,bootstrap_SPA,Theta,0.168734860023
1000,3,3,0.4,1,bootstrap_SPA,B,0.105892825213
1000,3,3,0.4,2,Geo_NMF,Theta,0.183128561591
1000,3,3,0.4,2,Geo_NMF,B,1.01227212359
1000,3,3,0.4,2,basic_SPA,Theta,0.234584807227
1000,3,3,0.4,2,basic_SPA,B,0.414985329909
1000,3,3,0.4,2,bootstrap_SPA,Theta,0.161290734866
1000,3,3,0.4,2,bootstrap_SPA,B,0.0682108666754
1000,3,3,0.4,3,Geo_NMF,Theta,0.187453170944
1000,3,3,0.4,3,Geo_NMF,B,1.01154291275
1000,3,3,0.4,3,basic_SPA,Theta,0.221677454137
1000,3,3,0.4,3,basic_SPA,B,0.304472553015
1000,3,3,0.4,3,bootstrap_SPA,Theta,0.162280807714
1000,3,3,0.4,3,bootstrap_SPA,B,0.106578150132
1000,3,3,0.4,4,Geo_NMF,Theta,0.203145352758
1000,3,3,0.4,4,Geo_NMF,B,1.01661160812
1000,3,3,0.4,4,basic_SPA,Theta,0.256452132794
1000,3,3,0.4,4,basic_SPA,B,0.331468362028
1000,3,3,0.4,4,bootstrap_SPA,Theta,0.186538470253
1000,3,3,0.4,4,bootstrap_SPA,B,0.108697916861
1000,3,3,0.4,5,Geo_NMF,Theta,0.214194047039
1000,3,3,0.4,5,Geo_NMF,B,1.01377977237
1000,3,3,0.4,5,basic_SPA,Theta,0.238143299659
1000,3,3,0.4,5,basic_SPA,B,0.301695290424
1000,3,3,0.4,5,bootstrap_SPA,Theta,0.189934295775
1000,3,3,0.4,5,bootstrap_SPA,B,0.127469655083
1000,3,3,0.4,6,Geo_NMF,Theta,0.213394399572
1000,3,3,0.4,6,Geo_NMF,B,1.01906024517
1000,3,3,0.4,6,basic_SPA,Theta,0.226916814686
1000,3,3,0.4,6,basic_SPA,B,0.313432834402
1000,3,3,0.4,6,bootstrap_SPA,Theta,0.181715196303
1000,3,3,0.4,6,bootstrap_SPA,B,0.10335348948
1000,3,3,0.4,7,Geo_NMF,Theta,0.298001384701
1000,3,3,0.4,7,Geo_NMF,B,1.00981740426
1000,3,3,0.4,7,basic_SPA,Theta,0.218710580983
1000,3,3,0.4,7,basic_SPA,B,0.317789910482
1000,3,3,0.4,7,bootstrap_SPA,Theta,0.162880740204
1000,3,3,0.4,7,bootstrap_SPA,B,0.0968193201801
1000,3,3,0.4,8,Geo_NMF,Theta,0.270313208245
1000,3,3,0.4,8,Geo_NMF,B,1.012850748
1000,3,3,0.4,8,basic_SPA,Theta,0.218872382622
1000,3,3,0.4,8,basic_SPA,B,0.339856535364
1000,3,3,0.4,8,bootstrap_SPA,Theta,0.173457804365
1000,3,3,0.4,8,bootstrap_SPA,B,0.0972216214731
1000,3,3,0.4,9,Geo_NMF,Theta,0.189840009786
1000,3,3,0.4,9,Geo_NMF,B,1.01279213649
1000,3,3,0.4,9,basic_SPA,Theta,0.229210030487
1000,3,3,0.4,9,basic_SPA,B,0.376976283804
1000,3,3,0.4,9,bootstrap_SPA,Theta,0.168694432222
1000,3,3,0.4,9,bootstrap_SPA,B,0.119869004953
